Pair,Maturity_Years,Strike_Price,Implied_Volatility
USDAUD,0.9321428571428572,1.396693846153846,0.0772648122412393
USDAUD,0.9321428571428572,1.4201676923076922,0.08029825168750662
USDAUD,0.9321428571428572,1.4436415384615384,0.08210878311696461
USDAUD,0.9321428571428572,1.4671153846153846,0.08317270694115889
USDAUD,0.9321428571428572,1.4905892307692308,0.08370603870651194
USDAUD,0.9321428571428572,1.514063076923077,0.08381008927090608
USDAUD,0.9321428571428572,1.5375369230769231,0.08352064024593227
USDAUD,0.9321428571428572,1.5610107692307693,0.08282406125655266
USDAUD,0.9321428571428572,1.5844846153846155,0.08165553854701808
USDAUD,0.9321428571428572,1.6079584615384617,0.07987825299807644
USDAUD,0.9321428571428572,1.6314323076923078,0.07722394475138039
USDAUD,0.9321428571428572,1.654906153846154,0.0731130259385417
USDAUD,0.9321428571428572,1.67838,0.06586786287859209
USDAUD,0.9321428571428572,1.7018538461538462,
USDAUD,0.9321428571428572,1.7253276923076923,
USDAUD,0.9321428571428572,1.7488015384615385,
USDAUD,0.9321428571428572,1.7722753846153845,
USDAUD,0.9321428571428572,1.7957492307692307,
USDAUD,0.9321428571428572,1.8192230769230768,
USDAUD,0.9321428571428572,1.842696923076923,
USDAUD,0.9321428571428572,1.8661707692307692,
USDAUD,0.9321428571428572,1.8896446153846154,
USDAUD,0.9321428571428572,1.9131184615384615,
USDAUD,0.9321428571428572,1.9365923076923077,
USDAUD,0.9321428571428572,1.960066153846154,
USDAUD,0.9321428571428572,1.98354,
USDAUD,1.0,1.06806,
USDAUD,1.0,1.0915338461538462,
USDAUD,1.0,1.1150076923076924,
USDAUD,1.0,1.1384815384615385,
USDAUD,1.0,1.1619553846153847,
USDAUD,1.0,1.1854292307692307,
USDAUD,1.0,1.2089030769230769,
USDAUD,1.0,1.232376923076923,
USDAUD,1.0,1.2558507692307692,
USDAUD,1.0,1.2793246153846154,
USDAUD,1.0,1.3027984615384616,
USDAUD,1.0,1.3262723076923078,
USDAUD,1.0,1.349746153846154,
USDAUD,1.0,1.3732199999999999,0.06706198093661912
USDAUD,1.0,1.396693846153846,0.07402186867320844
USDAUD,1.0,1.4201676923076922,0.077631430972731
USDAUD,1.0,1.4436415384615384,0.07975037985019096
USDAUD,1.0,1.4671153846153846,0.08098051416020295
USDAUD,1.0,1.4905892307692308,0.0815828541557526
USDAUD,1.0,1.514063076923077,0.08167665112755253
USDAUD,1.0,1.5375369230769231,0.08130233706737733
USDAUD,1.0,1.5610107692307693,0.08044100380164788
USDAUD,1.0,1.5844846153846155,0.07901071019466324
USDAUD,1.0,1.6079584615384617,0.07683649506791387
USDAUD,1.0,1.6314323076923078,0.07356113158120751
USDAUD,1.0,1.654906153846154,0.0683421266352463
USDAUD,1.0,1.67838,0.05805944149452481
USDAUD,1.0,1.7018538461538462,
USDAUD,1.0,1.7253276923076923,
USDAUD,1.0,1.7488015384615385,
USDAUD,1.0,1.7722753846153845,
USDAUD,1.0,1.7957492307692307,
USDAUD,1.0,1.8192230769230768,
USDAUD,1.0,1.842696923076923,
USDAUD,1.0,1.8661707692307692,
USDAUD,1.0,1.8896446153846154,
USDAUD,1.0,1.9131184615384615,
USDAUD,1.0,1.9365923076923077,
USDAUD,1.0,1.960066153846154,
USDAUD,1.0,1.98354,
