Pair,Maturity_Years,Strike_Price,Implied_Volatility
USDJPY,1.0,146.6730769230769,0.02466790089198721
USDJPY,1.0,149.01984615384615,0.024834604687894876
USDJPY,1.0,151.3666153846154,0.01653025931367012
USDJPY,1.0,153.7133846153846,
USDJPY,1.0,156.06015384615384,
USDJPY,1.0,158.40692307692308,
USDJPY,1.0,160.7536923076923,
USDJPY,1.0,163.10046153846153,
USDJPY,1.0,165.44723076923077,
USDJPY,1.0,167.79399999999998,
USDJPY,1.0,170.14076923076922,
USDJPY,1.0,172.48753846153846,
USDJPY,1.0,174.83430769230768,
USDJPY,1.0,177.18107692307692,
USDJPY,1.0,179.52784615384616,
USDJPY,1.0,181.87461538461537,
USDJPY,1.0,184.2213846153846,
USDJPY,1.0,186.56815384615385,
USDJPY,1.0,188.91492307692306,
USDJPY,1.0,191.2616923076923,
USDJPY,1.0,193.60846153846154,
USDJPY,1.0,195.95523076923075,
USDJPY,1.0,198.302,
